movie_id,title,overview,poster_path,source_genre,genres,poster_file,Drama,Comedy,Documentary,Romance,Action,Thriller,Horror,Crime,Music,Animation,TV Movie,Family
104,Run Lola Run,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",/u34YzbFvX067IvJX1ocI4JBvYPa.jpg,"['Thriller', 'Drama', 'Action']","['Thriller', 'Drama', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/104.jpg,1,0,0,0,1,1,0,0,0,0,0,0
105,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,['Comedy'],"['Adventure', 'Science Fiction', 'Comedy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/105.jpg,0,1,0,0,0,0,0,0,0,0,0,0
106,Predator,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,/k3mW4qfJo6SKqe6laRyNGnbB9n5.jpg,"['Thriller', 'Action']","['Thriller', 'Adventure', 'Science Fiction', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/106.jpg,0,0,0,0,1,1,0,0,0,0,0,0
107,Snatch,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",/8KSDI7ijEv7QVZdIyrLw5Gnhhr8.jpg,"['Comedy', 'Crime']","['Comedy', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107.jpg,0,1,0,0,0,0,0,1,0,0,0,0
108,Three Colors: Blue,"The wife of a famous composer survives a car accident that kills her husband and daughter. Now alone, she shakes off her old identity and explores her newfound freedom but finds that she is unbreakably bound to other humans, including her husband’s mistress, whose existence she never suspected.",/33wsWxzsNstI8N7dvuwzFmj1qBd.jpg,['Drama'],['Drama'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108.jpg,1,0,0,0,0,0,0,0,0,0,0,0
109,Three Colors: White,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikołaj to smuggle him back to their homeland.",/fdIet3NSa27gobMbaUml66oCQNT.jpg,['Comedy'],"['Comedy', 'Drama', 'Mystery']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/109.jpg,1,1,0,0,0,0,0,0,0,0,0,0
110,Three Colors: Red,"Part-time model Valentine unexpectedly befriends a retired judge after she runs over his dog. At first, the grumpy man shows no concern about the dog, and Valentine decides to keep it. But the two form a bond when she returns to his house and catches him listening to his neighbors’ phone calls.",/JHmsBiX1tjCKqAul1lzC20WcAW.jpg,['Romance'],"['Romance', 'Drama', 'Mystery']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/110.jpg,1,0,0,1,0,0,0,0,0,0,0,0
111,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,"['Drama', 'Action', 'Crime']","['Drama', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/111.jpg,1,0,0,0,1,0,0,1,0,0,0,0
114,Pretty Woman,"While on a business trip in Los Angeles, Edward Lewis, a millionaire entrepreneur who makes a living buying and breaking up companies, picks up a prostitute, Vivian, while asking for directions; after, Edward hires Vivian to stay with him for the weekend to accompany him to a few social events, and the two get closer only to discover there are significant hurdles to overcome as they try to bridge the gap between their very different worlds.",/hVHUfT801LQATGd26VPzhorIYza.jpg,"['Comedy', 'Romance']","['Comedy', 'Romance']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/114.jpg,0,1,0,1,0,0,0,0,0,0,0,0
115,The Big Lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",/9mprbw31MGdd66LR0AQKoDMoFRv.jpg,"['Comedy', 'Crime']","['Comedy', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/115.jpg,0,1,0,0,0,0,0,1,0,0,0,0
116,Match Point,"Chris, a former tennis player, looks for work as an instructor. He meets Tom Hewett, a wealthy young man whose sister Chloe falls in love with Chris. But Chris has his eye on Tom's fiancee Nola.",/vHjEVTD8ucuwKSFOZJeyAnTZYli.jpg,"['Romance', 'Drama', 'Thriller', 'Crime']","['Thriller', 'Drama', 'Romance', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/116.jpg,1,0,0,1,0,1,0,1,0,0,0,0
117,The Untouchables,"Elliot Ness, an ambitious prohibition agent, is determined to take down Al Capone. In order to achieve this goal, he forms a group given the nickname “The Untouchables”.",/iK4twY48a1nVCez0qXE5w4JFvXw.jpg,"['Thriller', 'Crime']","['Thriller', 'History', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/117.jpg,0,0,0,0,0,1,0,1,0,0,0,0
118,Charlie and the Chocolate Factory,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,"['Comedy', 'Family']","['Adventure', 'Family', 'Comedy', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/118.jpg,0,1,0,0,0,0,0,0,0,0,0,1
120,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,['Action'],"['Adventure', 'Action', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/120.jpg,0,0,0,0,1,0,0,0,0,0,0,0
121,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,['Action'],"['Adventure', 'Action', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/121.jpg,0,0,0,0,1,0,0,0,0,0,0,0
122,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,['Action'],"['Adventure', 'Action', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/122.jpg,0,0,0,0,1,0,0,0,0,0,0,0
123,The Lord of the Rings,The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.,/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg,['Animation'],"['Adventure', 'Animation', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/123.jpg,0,0,0,0,0,0,0,0,0,1,0,0
128,Princess Mononoke,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",/cMYCDADoLKLbB83g4WnJegaZimC.jpg,['Animation'],"['Adventure', 'Animation', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/128.jpg,0,0,0,0,0,0,0,0,0,1,0,0
129,Spirited Away,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,"['Family', 'Animation']","['Family', 'Animation', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/129.jpg,0,0,0,0,0,0,0,0,0,1,0,1
132,Gimme Shelter,"A detailed chronicle of the famous 1969 tour of the United States by the British rock band The Rolling Stones, which culminated with the disastrous and tragic concert held on December 6 at the Altamont Speedway Free Festival, an event of historical significance, as it marked the end of an era: the generation of peace and love suddenly became the generation of disillusionment.",/6Cem6KcIClKit3KhKYou4aXFxob.jpg,"['Music', 'Documentary']","['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/132.jpg,0,0,1,0,0,0,0,0,1,0,0,0
133,Primary,Primary is a documentary film about the primary elections between John F. Kennedy and Hubert Humphrey in 1960. Primary is the first documentary to use light equipment in order to follow their subjects in a more intimate filmmaking style. This unconventional way of filming created a new look for documentary films where the camera’s lens was right in the middle of what ever drama was occurring.  Preserved by the Academy Film Archive in partnership with The Film Foundation in 1998.,/gVloWsthHRlw719vzRWRpBqDM20.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/133.jpg,0,0,1,0,0,0,0,0,0,0,0,0
134,"O Brother, Where Art Thou?","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.",/s9foMAcLg8GEzzQzer04qOGdD1k.jpg,"['Comedy', 'Crime']","['Adventure', 'Comedy', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/134.jpg,0,1,0,0,0,0,0,1,0,0,0,0
135,Dont Look Back,"In this wildly entertaining vision of one of the twentieth century’s greatest artists, Bob Dylan is surrounded by teen fans, gets into heated philosophical jousts with journalists, and kicks back with fellow musicians Joan Baez, Donovan, and Alan Price.",/1vHwTdtO1oZ0C67qENFOzRjr0QY.jpg,"['Music', 'Documentary']","['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/135.jpg,0,0,1,0,0,0,0,0,1,0,0,0
136,Freaks,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",/fX2Wxd0W9E7eVClUd8kJTfennoV.jpg,"['Drama', 'Horror']","['Drama', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/136.jpg,1,0,0,0,0,0,1,0,0,0,0,0
137,Groundhog Day,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",/gCgt1WARPZaXnq523ySQEUKinCs.jpg,"['Romance', 'Comedy', 'Drama']","['Drama', 'Comedy', 'Romance', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/137.jpg,1,1,0,1,0,0,0,0,0,0,0,0
138,Dracula,"British estate agent Renfield travels to Transylvania to meet the mysterious Count Dracula, who is interested in leasing a castle in London. After Dracula enslaves Renfield and drives him to insanity, the pair sail to London together and Dracula, a secret vampire, begins preying on London socialites.",/ueVSPt7vAba0XScHWTDWS5tNxYX.jpg,['Horror'],['Horror'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/138.jpg,0,0,0,0,0,0,1,0,0,0,0,0
140,Bad Education,An examination on the effect of Franco-era religious schooling and sexual abuse on the lives of two longtime friends.,/du716YH0PKiL2kZgIPLkEblgHLX.jpg,['Crime'],"['Drama', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/140.jpg,1,0,0,0,0,0,0,1,0,0,0,0
141,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg,['Drama'],"['Drama', 'Mystery', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/141.jpg,1,0,0,0,0,0,0,0,0,0,0,0
142,Brokeback Mountain,"In 1960s Wyoming, two men develop a strong emotional and sexual relationship that endures as a lifelong connection complicating their lives as they get married and start families of their own.",/aByfQOQBNa4CMFwIgq3QrqY2ZHh.jpg,"['Romance', 'Drama']","['Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/142.jpg,1,0,0,1,0,0,0,0,0,0,0,0
143,All Quiet on the Western Front,"When a group of idealistic young men join the German Army during the Great War, they are assigned to the Western Front, where their patriotism is destroyed by the harsh realities of combat.",/1wZUB08igw8iLUgF1r4T6aJD65b.jpg,['Drama'],"['War', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/143.jpg,1,0,0,0,0,0,0,0,0,0,0,0
144,Wings of Desire,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds -- with some words of wisdom from actor Peter Falk -- that it might be possible for him to take human form.",/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg,"['Romance', 'Drama']","['Romance', 'Drama', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/144.jpg,1,0,0,1,0,0,0,0,0,0,0,0
145,Breaking the Waves,"In a small and conservative Scottish village, a woman's paralytic husband convinces her to have extramarital intercourse so she can tell him about it and give him a reason for living.",/dQWMcdHXUOSHtr7ypOCa5T79JMS.jpg,['Romance'],"['Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/145.jpg,1,0,0,1,0,0,0,0,0,0,0,0
146,"Crouching Tiger, Hidden Dragon","Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.",/iNDVBFNz4XyYzM9Lwip6atSTFqf.jpg,"['Romance', 'Drama', 'Action']","['Romance', 'Adventure', 'Drama', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/146.jpg,1,0,0,1,1,0,0,0,0,0,0,0
149,Akira,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,/neZ0ykEsPqxamsX6o5QNUFILQrz.jpg,"['Animation', 'Action']","['Science Fiction', 'Animation', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/149.jpg,0,0,0,0,1,0,0,0,0,1,0,0
150,48 Hrs.,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",/aDzOj4a9HvgRjjAEgwXyztCWVXq.jpg,"['Drama', 'Action', 'Crime', 'Comedy', 'Thriller']","['Drama', 'Action', 'Crime', 'Comedy', 'Thriller']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/150.jpg,1,1,0,0,1,1,0,1,0,0,0,0
